shopper_ID,county,group,event,event date
82776032,San Mateo,T,orientation,10/18/19
56589725,Santa Clara,C,card issued,9/23/19
85826927,San Francisco,T,background check,9/17/19
12921572,Marin,C,application,9/8/19
11337512,Contra Costa,C,background check,9/11/19
13524679,San Francisco,C,card issued,9/24/19
58389174,Marin,C,application,8/25/19
64303071,Santa Clara,T,orientation,12/11/19
38918531,Contra Costa,C,card issued,10/1/19
58323943,Santa Clara,C,application,9/18/19
35884611,Contra Costa,C,application,9/17/19
97164206,Contra Costa,T,application,9/14/19
12691983,Alameda,C,card issued,10/8/19
57578483,Contra Costa,C,background check,9/14/19
84727631,Santa Clara,T,card issued,9/27/19
48339631,San Mateo,T,first delivery complete,11/7/19
71906562,Contra Costa,T,application,9/13/19
30531583,San Francisco,C,card issued,10/19/19
54681768,San Mateo,T,background check,10/2/19
26669851,Contra Costa,T,card issued,9/30/19
68543115,Alameda,T,application,8/30/19
25686063,San Mateo,T,background check,9/22/19
51180584,Contra Costa,T,application,9/20/19
62560043,San Francisco,T,application,9/10/19
81698049,Alameda,C,background check,9/28/19
63160285,Contra Costa,C,card issued,10/10/19
81484701,Marin,C,application,9/1/19
32375296,Contra Costa,C,orientation,10/22/19
83784371,Alameda,C,card issued,10/16/19
31558995,San Francisco,C,orientation,9/4/19
91956264,Contra Costa,C,application,9/1/19
97147483,San Francisco,T,card issued,9/30/19
41009143,Marin,C,orientation,11/6/19
65647867,Contra Costa,C,orientation,10/5/19
23162815,San Mateo,C,background check,9/20/19
34417766,San Francisco,C,orientation,10/17/19
48327170,San Francisco,C,card issued,10/13/19
87301700,Alameda,C,orientation,11/2/19
54645717,Alameda,T,background check,9/18/19
50057503,Alameda,C,application,9/15/19
62868312,Contra Costa,C,background check,10/1/19
85849250,Contra Costa,T,background check,10/6/19
34875806,Alameda,C,card issued,10/24/19
43133622,Santa Clara,T,background check,10/14/19
36857417,San Mateo,T,card issued,9/28/19
43333154,Alameda,C,orientation,9/2/19
50066718,San Francisco,T,card issued,9/3/19
60525773,Contra Costa,T,orientation,10/13/19
56622820,Santa Clara,C,first delivery complete,11/22/19
62179003,Alameda,C,first delivery complete,11/1/19
68234357,Santa Clara,C,application,8/28/19
18674429,Contra Costa,C,first delivery complete,12/7/19
77204918,Alameda,C,orientation,10/2/19
47731431,Alameda,C,first delivery complete,12/20/19
57057421,Contra Costa,C,application,9/7/19
99208606,Contra Costa,C,application,8/26/19
20542610,Santa Clara,T,application,9/21/19
66898974,Santa Clara,C,application,9/12/19
94790068,Alameda,C,orientation,10/19/19
69936962,Santa Clara,T,card issued,9/25/19
59259630,Contra Costa,C,background check,9/16/19
69407858,Alameda,C,application,8/23/19
92570930,Alameda,C,first delivery complete,11/13/19
44855687,Contra Costa,C,orientation,10/14/19
74480990,Santa Clara,T,application,9/16/19
56262651,Marin,C,card issued,9/30/19
99643935,Contra Costa,C,background check,10/5/19
86659631,Santa Clara,C,application,9/19/19
97894611,Marin,C,card issued,11/3/19
72083909,Alameda,T,application,9/22/19
26965872,San Francisco,T,card issued,10/16/19
40167675,Santa Clara,C,card issued,10/21/19
25947592,Alameda,C,card issued,11/6/19
58994128,Santa Clara,C,application,9/3/19
64941410,Contra Costa,C,application,9/1/19
75699040,Contra Costa,T,card issued,10/18/19
87705458,San Mateo,T,background check,9/24/19
77396185,Contra Costa,C,application,9/15/19
92095547,Contra Costa,T,background check,10/8/19
51562458,Contra Costa,C,background check,9/29/19
53906892,Marin,C,background check,9/17/19
14245833,Alameda,C,application,8/29/19
49239160,Alameda,T,background check,9/25/19
33395966,Santa Clara,C,card issued,10/24/19
15252746,Alameda,C,application,9/15/19
69747081,Contra Costa,T,orientation,11/4/19
49845616,Alameda,T,background check,9/10/19
18799434,San Francisco,T,card issued,9/20/19
98770328,Marin,C,application,9/20/19
90553062,Contra Costa,T,card issued,10/24/19
85234776,Contra Costa,C,application,9/1/19
64101768,Contra Costa,C,first delivery complete,12/18/19
95489468,Contra Costa,C,application,9/2/19
35619534,Contra Costa,T,application,8/25/19
54886153,Alameda,C,application,9/12/19
60260157,Contra Costa,T,card issued,10/5/19
25733649,San Mateo,T,background check,10/5/19
82873994,San Francisco,T,application,9/15/19
64269436,San Mateo,T,application,9/22/19
26494810,Marin,C,background check,9/21/19
39655575,Contra Costa,T,first delivery complete,12/3/19
61484013,Marin,T,card issued,10/16/19
44420085,Alameda,C,orientation,10/20/19
43140370,San Francisco,C,orientation,11/20/19
94372075,Alameda,C,orientation,11/1/19
44590120,Santa Clara,C,application,9/19/19
80197415,Marin,C,application,9/3/19
77362206,San Francisco,T,application,8/23/19
22979462,Alameda,C,orientation,10/23/19
65383506,San Francisco,T,application,9/3/19
38639839,Alameda,T,application,8/23/19
55664154,Contra Costa,C,card issued,10/13/19
85681900,San Francisco,C,card issued,9/7/19
56051491,Marin,C,background check,9/18/19
13543757,Marin,C,background check,10/2/19
38630061,Alameda,C,orientation,11/15/19
31890067,Contra Costa,C,background check,10/2/19
92640573,Contra Costa,C,background check,10/10/19
49600138,San Francisco,T,application,9/3/19
57440435,Contra Costa,T,card issued,10/22/19
28867700,Marin,C,orientation,10/4/19
49802257,Santa Clara,T,background check,10/13/19
75208546,Marin,C,card issued,9/30/19
58725808,Contra Costa,T,background check,9/17/19
71181529,San Mateo,C,background check,9/23/19
48443104,Contra Costa,C,application,8/26/19
52695829,San Mateo,T,card issued,9/27/19
90643455,Santa Clara,C,orientation,9/24/19
10808598,Marin,C,card issued,9/22/19
15945129,Alameda,C,orientation,9/20/19
92010638,Alameda,T,orientation,10/18/19
66073455,San Francisco,T,application,8/31/19
58572995,San Francisco,T,background check,9/26/19
24573136,San Francisco,T,application,9/8/19
55744613,Marin,C,card issued,9/25/19
36392246,Marin,C,application,8/27/19
81871982,San Francisco,T,background check,9/4/19
46451129,Alameda,C,background check,9/14/19
81721586,San Mateo,C,background check,10/13/19
66892273,Marin,C,background check,10/19/19
64447888,San Francisco,T,background check,9/26/19
89560753,San Francisco,T,card issued,9/20/19
14910425,Alameda,C,background check,10/1/19
23258240,Santa Clara,C,application,8/23/19
53904625,San Francisco,T,card issued,10/2/19
78931964,Alameda,C,card issued,9/11/19
91113829,Alameda,C,background check,9/28/19
57485443,Santa Clara,C,orientation,10/29/19
78364543,San Francisco,T,application,9/5/19
99993728,San Mateo,T,application,9/16/19
81300310,Alameda,T,card issued,9/5/19
34735964,Contra Costa,T,orientation,10/2/19
32000680,Contra Costa,T,card issued,10/6/19
53287984,Alameda,C,background check,9/28/19
65152030,Santa Clara,C,card issued,9/10/19
88317102,Santa Clara,T,background check,10/1/19
72026031,San Mateo,C,background check,9/21/19
98478294,Santa Clara,T,card issued,10/2/19
10761573,Santa Clara,T,background check,9/21/19
89718105,Alameda,C,first delivery complete,11/17/19
92407620,Alameda,T,card issued,10/31/19
90468829,Santa Clara,C,card issued,10/19/19
93811493,Marin,T,background check,9/29/19
17612258,Santa Clara,C,card issued,10/17/19
55869628,Alameda,C,orientation,10/22/19
26429854,Contra Costa,C,card issued,10/18/19
66546308,Santa Clara,C,first delivery complete,10/29/19
86669121,San Mateo,C,card issued,10/13/19
63105982,Alameda,T,orientation,11/10/19
63379283,San Francisco,T,background check,9/12/19
49291361,Alameda,C,first delivery complete,11/2/19
24674455,San Mateo,T,background check,9/11/19
21238825,Alameda,C,card issued,10/24/19
72943316,Santa Clara,C,first delivery complete,10/19/19
18799434,San Francisco,T,application,9/2/19
79364963,Contra Costa,T,background check,9/25/19
71679659,Alameda,C,orientation,10/1/19
21274554,Alameda,C,card issued,10/13/19
74942402,Marin,C,background check,9/6/19
23402361,Contra Costa,C,background check,8/25/19
59959388,Contra Costa,T,application,9/9/19
51861718,Contra Costa,T,application,9/2/19
68979177,Marin,C,orientation,11/8/19
46786011,Alameda,C,first delivery complete,11/5/19
44701944,Marin,C,background check,9/18/19
95911193,San Francisco,T,background check,9/3/19
67039050,Alameda,C,background check,9/8/19
50617502,Contra Costa,C,background check,9/3/19
42591613,Santa Clara,C,background check,9/9/19
66936590,Marin,C,application,8/29/19
16525749,Alameda,T,first delivery complete,10/26/19
24087778,Santa Clara,C,card issued,10/23/19
74319931,Alameda,T,background check,8/27/19
92306450,Contra Costa,T,application,9/8/19
11033186,Alameda,C,card issued,10/10/19
35833807,Contra Costa,T,background check,10/19/19
79942415,San Francisco,T,orientation,10/12/19
82776032,San Mateo,T,application,9/14/19
44113302,Alameda,T,card issued,9/15/19
47427697,Contra Costa,T,background check,9/18/19
44899134,Santa Clara,C,first delivery complete,11/4/19
26435195,Alameda,C,card issued,11/7/19
53910226,Marin,C,application,9/14/19
15888659,Contra Costa,T,background check,9/23/19
54251440,San Mateo,C,card issued,10/18/19
15192922,Alameda,C,first delivery complete,11/13/19
24800416,Marin,T,card issued,10/18/19
55409622,Contra Costa,C,application,9/20/19
16099299,Alameda,T,background check,10/19/19
53386375,Contra Costa,T,card issued,9/24/19
11110479,Alameda,T,first delivery complete,9/27/19
37279109,Marin,C,first delivery complete,10/27/19
49397375,Santa Clara,T,orientation,10/21/19
91609542,Contra Costa,T,card issued,10/6/19
84052190,San Mateo,T,application,9/10/19
62049452,San Francisco,T,background check,9/1/19
32164985,Contra Costa,T,application,9/12/19
95125788,Contra Costa,T,application,8/23/19
55719581,Marin,T,orientation,11/3/19
52783446,Contra Costa,T,application,8/24/19
70573585,Alameda,T,application,9/4/19
58384449,Marin,C,application,8/27/19
55009409,San Francisco,C,background check,10/11/19
42646477,Alameda,T,background check,10/17/19
56656235,Santa Clara,C,application,8/27/19
38413177,Santa Clara,T,application,9/4/19
19473300,San Francisco,T,orientation,9/24/19
80263956,San Francisco,C,first delivery complete,10/8/19
87200383,Contra Costa,T,application,9/6/19
76208644,Contra Costa,T,card issued,10/1/19
46821468,Marin,C,application,8/28/19
76939555,Alameda,C,background check,10/17/19
77683442,Contra Costa,T,orientation,10/31/19
21629927,Marin,C,application,9/22/19
39177354,Alameda,C,background check,9/22/19
47823476,Alameda,C,orientation,11/9/19
73914805,Santa Clara,T,first delivery complete,10/9/19
11105352,San Francisco,C,background check,9/8/19
78602358,San Francisco,C,application,9/14/19
15448138,Contra Costa,T,background check,9/22/19
56965047,Contra Costa,T,card issued,10/30/19
21225371,Santa Clara,C,orientation,11/3/19
55559012,Contra Costa,C,application,9/13/19
61323872,Santa Clara,C,application,8/25/19
26356471,San Francisco,T,application,9/14/19
74655131,Contra Costa,T,application,8/30/19
41010046,Contra Costa,C,background check,9/5/19
54045604,Alameda,T,application,9/3/19
47574511,Marin,T,application,9/19/19
71911000,San Mateo,C,application,9/3/19
30394800,San Mateo,T,application,8/24/19
57210102,Marin,T,card issued,10/1/19
99149483,Alameda,T,orientation,10/25/19
63088145,San Mateo,T,card issued,9/28/19
36840365,Alameda,T,first delivery complete,11/21/19
57083522,Marin,C,first delivery complete,11/10/19
96155663,Alameda,C,first delivery complete,11/19/19
20047422,Contra Costa,T,card issued,10/11/19
36038877,Alameda,C,card issued,9/20/19
43278402,Marin,C,application,9/3/19
60277364,San Francisco,T,background check,9/17/19
32285277,San Mateo,T,application,8/25/19
45341831,Contra Costa,C,card issued,9/26/19
39734826,Alameda,T,orientation,11/22/19
26403549,San Francisco,T,application,8/23/19
75274606,Alameda,C,application,8/25/19
70689177,Santa Clara,C,background check,9/17/19
89748034,San Francisco,T,orientation,10/2/19
95154022,Contra Costa,T,application,9/14/19
60260157,Contra Costa,T,application,9/5/19
68888102,San Francisco,C,orientation,11/4/19
75461134,Alameda,T,first delivery complete,11/26/19
23970584,Santa Clara,C,background check,9/13/19
15157125,Santa Clara,C,card issued,9/22/19
78775148,Alameda,T,card issued,10/24/19
25842375,Contra Costa,T,card issued,10/30/19
92177191,San Mateo,C,orientation,11/21/19
10851647,Alameda,T,first delivery complete,9/24/19
22423678,Alameda,C,orientation,11/8/19
37315566,Contra Costa,C,card issued,11/3/19
52977526,Santa Clara,C,background check,9/8/19
98111837,San Francisco,C,background check,10/5/19
19216792,San Mateo,T,first delivery complete,10/12/19
45087500,Marin,T,card issued,11/6/19
65110794,Santa Clara,T,orientation,11/3/19
73540734,Santa Clara,T,application,9/2/19
56342899,San Francisco,T,background check,10/3/19
53511144,Contra Costa,T,background check,10/4/19
65163859,Santa Clara,C,application,9/14/19
37536548,Contra Costa,C,application,8/23/19
26833541,Alameda,C,first delivery complete,10/30/19
20388825,San Francisco,T,orientation,10/15/19
97172868,San Mateo,C,orientation,10/16/19
90419615,San Mateo,T,first delivery complete,10/27/19
44640621,San Francisco,T,first delivery complete,11/12/19
84434057,San Francisco,T,card issued,9/24/19
74783194,Santa Clara,T,background check,8/27/19
23253686,San Francisco,T,application,8/26/19
57505915,Santa Clara,T,orientation,10/20/19
16529291,Marin,C,card issued,10/11/19
72967031,Contra Costa,C,card issued,9/17/19
14782189,Marin,C,card issued,10/16/19
32525809,Contra Costa,T,application,9/16/19
63698693,Marin,C,first delivery complete,10/6/19
10277838,Contra Costa,T,application,9/13/19
12572537,Contra Costa,T,card issued,9/16/19
78533572,San Mateo,C,first delivery complete,11/2/19
85986585,Contra Costa,C,card issued,9/28/19
77850405,Santa Clara,C,application,9/8/19
32439720,Santa Clara,C,background check,9/24/19
71464080,San Francisco,T,background check,10/6/19
77341670,Santa Clara,C,application,8/30/19
78464216,Marin,T,application,9/18/19
58387141,Alameda,C,card issued,10/5/19
27385179,Alameda,C,first delivery complete,11/19/19
88214550,San Mateo,C,orientation,11/11/19
64915533,Contra Costa,C,application,9/22/19
27378236,Alameda,C,application,9/1/19
26722544,San Francisco,T,application,9/10/19
75963491,Contra Costa,T,application,9/7/19
74134620,San Francisco,T,card issued,10/2/19
43724143,Marin,C,background check,9/15/19
42752642,San Mateo,C,application,8/23/19
12205124,Alameda,C,background check,9/20/19
14289762,San Francisco,T,card issued,10/20/19
30760671,Alameda,T,background check,10/8/19
69940094,San Mateo,C,card issued,9/21/19
83723503,San Francisco,C,application,9/1/19
91293262,Santa Clara,T,background check,10/11/19
31177912,Marin,C,card issued,9/18/19
59088026,Contra Costa,T,application,8/26/19
64193377,San Francisco,T,background check,9/24/19
30450756,San Mateo,T,orientation,10/15/19
44382065,Marin,C,orientation,11/4/19
16291826,Contra Costa,C,card issued,10/1/19
68495500,Marin,C,card issued,10/3/19
31889241,Marin,C,card issued,10/15/19
81300310,Alameda,T,application,8/23/19
57017729,San Francisco,C,card issued,10/12/19
97976158,San Mateo,T,card issued,10/11/19
19849782,Contra Costa,T,background check,8/28/19
17879351,Santa Clara,T,application,8/23/19
12825992,Contra Costa,C,background check,10/16/19
72234935,Contra Costa,C,application,8/28/19
67453219,Contra Costa,C,application,8/25/19
32050477,Alameda,T,orientation,9/24/19
43204611,Contra Costa,C,application,8/26/19
36824965,Santa Clara,C,background check,9/8/19
58991198,San Mateo,C,background check,9/22/19
76777692,San Mateo,T,background check,9/13/19
89500238,Contra Costa,C,orientation,10/4/19
54835641,Santa Clara,C,background check,9/30/19
80953608,Alameda,C,background check,9/1/19
53222219,Santa Clara,T,application,9/9/19
77676903,San Francisco,C,application,8/26/19
38830162,San Mateo,T,background check,9/30/19
20193141,San Francisco,T,background check,9/17/19
92075144,Santa Clara,C,application,8/30/19
86371091,San Francisco,T,orientation,10/7/19
60838809,Alameda,T,background check,9/24/19
48342769,Alameda,C,application,9/15/19
20204339,Alameda,C,background check,10/2/19
13380044,Santa Clara,C,card issued,10/27/19
18075409,Santa Clara,T,first delivery complete,11/5/19
28734056,San Francisco,C,application,9/15/19
